,date,isEdited,developerResponse,review,rating,title,userName,app
5002,2018-02-20 01:21:53,False,,"Useful app, easy to use, can be used in Malaysia, too.",4,Good app,Lpj2016,GrabFood
5003,2017-12-27 10:49:44,False,,Keeps booking drivers who are already busy or too far away. Then charges for cancelling.,1,Terrible experience,eduard.fabian,GrabFood
5004,2017-10-01 09:56:53,False,,App keep crashing when switching to driver mode.  Have to reinstall at least 5 times since iOS 11.0.1,1,App keep crashing after ios11,Paypigsucks,GrabFood
5005,2017-07-06 23:45:13,False,,Make life easier.,5,Very good!,Piggyluo,GrabFood
5006,2017-06-29 03:38:40,False,,Enjoyable to use and customer focussed,5,Seamless booking,K1akaha,GrabFood
5007,2017-06-24 07:06:11,False,,Efficient,5,Absolute genius,changssdanny,GrabFood
5008,2017-06-07 13:23:45,False,,Thanks for making Travelling privately cheaper!,5,Awesome promotions and discounts,Joelnzy,GrabFood
5009,2017-06-05 00:00:59,False,,Please give more promotion on hitch rides..,5,Grab-hitch services,lynnyeo,GrabFood
5010,2017-03-17 15:59:09,False,,Good app ! Keep in up.,5,Clear and easy app,Godfatherzy,GrabFood
5011,2017-04-26 02:02:22,False,,There used to be a list of location i set as favourite but it seems missing now,1,Cant find the fav option,Sh hmm,GrabFood
5012,2017-03-05 05:46:51,False,,My no 1,5,Best grab car arrive my no 1,Robsontan12345,GrabFood
5013,2017-02-14 07:13:44,False,,Sometimes this app is an life saver.,5,Good and useful,Vivi997876,GrabFood
5014,2017-02-05 08:25:37,False,,Easy to use and navigate!,5,Nice App!,"gem1217 <"",?",GrabFood
5015,2016-12-23 01:24:50,False,,Using it for years. It's so good and useful.,5,Great app,James Ng Vn,GrabFood
5016,2016-12-11 07:05:10,False,,Love the chat feature!,5,Good Grab,menongk,GrabFood
5017,2016-11-17 10:29:09,False,,Keep it going,5,Grab,Sha nabilla,GrabFood
5018,2016-11-02 01:05:12,False,,Good service and a very convenient app,5,Good app,Danfikah,GrabFood
5019,2016-11-01 04:14:42,False,,Timely and easy to use. Discounts are great!,5,Great App,Richard Ding,GrabFood
5020,2016-10-23 13:56:31,False,,Excellent thoughtful alternate private transport network,5,Awesome service,Kash5738,GrabFood
5021,2016-07-19 16:53:00,False,,love the grabcar option 👏🏻,5,I am a convert from uber! Good job!,silverxc,GrabFood
5022,2016-10-04 14:11:04,False,,This app keep appearing when I use other app. So very irritating. I have already switched over to Uber. I hope this get rectified soon.,1,Irritating grab car app,Frustrated toad,GrabFood
5023,2016-07-08 14:09:06,False,,"Friendly app, friendly driver & pleasant journey! *thumbsup*",5,Pleasant,Yandaoking,GrabFood
5024,2016-04-25 14:48:47,False,,Good apps for taxi booking so far I ever used,5,Good apps,Kangkang8801,GrabFood
5025,2016-04-12 02:35:34,False,,Super app for travel with more comfortable,5,Grab is really awesome,HumanLeo King,GrabFood
5026,2015-09-30 05:42:55,False,,It shorten the time that I made booking for taxi.,5,Great app,Ah.en.1986,GrabFood
5027,2016-02-20 09:21:19,False,,"on ios 7.1.2, does not ever succeed in getting a cab despite having tons available on the map. waste of time",1,Doesn't work,Dominicgan,GrabFood
5028,2016-02-16 00:37:32,False,,I used to be able to get a cab easily with grabtaxi but now I can't find a single taxi after it was upgraded. It's getting from bad to worst....,1,Used to be good now it's bad,Thumbs up!!!,GrabFood
5029,2016-02-10 10:18:22,False,,"Easier to access, cheaper rate, and a lot of promotions.",4,Awesome app,Rudy89bks,GrabFood
5030,2015-09-11 05:27:39,False,,One helluva app and after GrabCar the availability of cabs is even earlier,5,Awesome Taxi app,Sallybhu,GrabFood
5031,2015-05-16 01:44:57,False,,Fast and easy.,5,Excellent,mumjen76,GrabFood
5032,2015-04-24 03:45:39,False,,Just downloaded and so easy to use.👍🏽👍🏽👍🏽👍🏽👍🏽,5,Excellent App,Uncletheng,GrabFood
5033,2014-09-23 17:43:58,False,,Able to hire cab much faster and hassle free! (:,5,Super awesome app!,Yanjoooo,GrabFood
5034,2015-03-30 23:19:49,False,,"Heavy reliance on auto-location search. 
Can't define specifically where to pick up.",1,User interface needs a lot to be desired.,Gunner_74,GrabFood
5035,2014-10-19 03:58:24,False,,"The GPS of the taxi location and the arriving Time is all wrong! INACCURATE,They sometime get me the further taxi then the one nearer to me. Waste my time waiting when the taxi haven't even reach!",1,Lousy app,DeathImpactX,GrabFood
5036,2014-10-03 16:50:13,False,,"Need the developers' attention as the app as been crashing on my iPhone 5s. 

Otherwise, this is one of the best taxi apps in the market at the moment.",1,Been crashing,4dpipi,GrabFood
5037,2020-04-30 08:20:18,False,"{'id': 16127198, 'body': ""Hi there! During “normal” times, GrabFood charges around $3 to $5 per delivery. Our dynamic pricing system adjusts this rate based on things like the order volume, number of available riders and your location from the merchant which means it'll probably cost you more to order during peak hours and if the merchant is too far away. "", 'modified': '2020-06-22T00:04:57Z'}",Title says it all.. other food delivery services deliver the same food at lower price (including delivery charges).,1,Stopped using grabfood for 3 weeks,AniKinz,GrabFood
5038,2020-01-16 23:20:24,False,,Overwhelming! This app is trying to lump everything into it and it’s a big mess of junk.,1,Too much of a good thing,Wilson19720117,GrabFood
5039,2019-03-13 01:52:00,False,"{'id': 7750215, 'body': 'Hi bling*! That’s not the experience we want you to have. Can you write to us via help.grab.com or via Facebook at m.me/Grab so that we can assist? Thank you!', 'modified': '2019-03-15T11:18:53Z'}","Whenever I open the app, it causes my phone to hang. This has persisted for awhile..",1,Grab app has been causing my phone to hang,bling*,GrabFood
5040,2017-09-11 14:13:28,False,,God bless that we have GrabCab well done!,5,Thanks,GillChong,GrabFood
5041,2019-01-26 01:00:53,False,,What is the point of using this app while the drivers are not accepting the booking when really need it.,1,1Star,K¥awL,GrabFood
5042,2018-01-20 08:13:44,False,,GPS dun work. No notifications on promo codes. It’s unbelievable when all ur grabpay has issues and when I start using cash. No more promo on grab cars. Amazing.,1,This is mockery,kristiano81,GrabFood
5043,2018-01-04 08:39:35,False,,wish you could see the other destination of the person you are sharing with so you can see the if its out of way to your destination. 30min travel turned to 1.5 :(,3,can be enhanced,piaoliangmeimei,GrabFood
5044,2017-12-24 10:32:21,False,,"Rides getting more expensive. Increasing price after gaining marketshare? Like most, will just take a cheaper options.",1,Getting more expensive,calvin seah,GrabFood
5045,2017-09-01 09:30:18,False,,"Great app, brings convenience to your doorstep 👍👍👍👍👍",5,Helpful,Awan188,GrabFood
5046,2017-08-18 09:12:21,False,,Very useful apps and Easy to use,5,Awesome,Levi Cents,GrabFood
5047,2017-08-10 07:36:33,False,,I love this app,5,Thank you Grab,Alice Thao Nguyen,GrabFood
5048,2017-07-05 05:34:30,False,,"Great Apps, but the gps could be better. Cheers",5,Great Apps,Jerrick Ang,GrabFood
5049,2017-06-23 06:37:17,False,,Highly recommended,5,Good,Nabilah irwani,GrabFood
5050,2017-05-18 12:30:58,False,,Good n love it! User friendly,5,Useful app,Charsiew,GrabFood
5051,2017-05-08 14:21:23,False,,Keep on going,5,Life saving app,JalanSesama,GrabFood
5052,2017-03-20 09:18:45,False,,I love the fix price. No more taxi,5,No more taxi,真鳥神,GrabFood
5053,2017-03-04 01:43:39,False,,Can get a driver within 5mins,5,Good app,1207hekfb,GrabFood
5054,2017-03-09 08:24:08,False,,the pick up point is incorrect most of the time. Driver always blame the map and says it doesn't work.,1,Inaccurate map,Jas alacatraz,GrabFood
5055,2016-12-02 13:40:37,False,,"Very good service, alot of promotion",5,Very good service,Angela Poppy Makara,GrabFood
5056,2017-01-18 02:28:14,False,,Driver doesn't see the notes to driver after they accepted the booking. That causes miscommunication and unnecessary misunderstandings.,2,Notes to driver,damnslob,GrabFood
5057,2016-12-08 04:13:05,False,,Can't even find icon to update vehicle info and why is it not in the same user profile section?,1,Horrible experience for GrabHitch registration,Jfhehjshfddhdhd,GrabFood
5058,2016-11-21 01:52:07,False,,The creation of this app is Super helpful to those who are cab users. Very convenient and reasonable.👍🏻👍🏻👍🏻👍🏻,4,Great app,jedsky,GrabFood
5059,2016-10-28 05:03:25,False,,They have a poor customer service. They didnt resolve my issue that I sent to their email. And some of the drivers are rude.,1,Poor customer service,Bladxx,GrabFood
5060,2016-08-27 18:18:55,False,,Highly recommended,5,Great App,Bert Law,GrabFood
5061,2016-10-28 04:58:31,False,,"What happens to this new version. Every time opening the app. has to login & says signup successful.
All details are not saved etc. Hell.",1,Profile not saved,danielsee,GrabFood
5062,2016-08-18 13:48:39,False,,Love Grab. Much better than their competitor.,5,Great App!,Adreeves,GrabFood
5063,2016-06-20 12:53:29,False,,Very easy to use! More promo codes please ☺️,5,Great App,Paulai_16,GrabFood
5064,2016-05-16 23:08:14,False,,Prices could be lowered tho,5,Great app,Dionislovespink,GrabFood
5065,2015-09-29 03:21:48,False,,User-friendly & hassle-free app.,5,Grab Taxi Singapore,D@nzy,GrabFood
5066,2015-12-12 08:15:52,False,,"No matter where the driver is, it always shows 1 minute!",2,Estimated time is way off,acinorev0101,GrabFood
5067,2015-07-18 07:21:24,False,,Very useful. Fast n easy to use,5,Great Apps,MadMonkeyBusiness,GrabFood
5068,2015-08-11 02:18:58,False,,Confirmation of app stating I have board the cab and the fees are charged.,3,More feedback from app,Pdm172,GrabFood
5069,2015-05-20 14:47:46,False,,"Thank you cabby aunties and uncles for the efficiency, i salute you lah!! And ouh, thank you to the creator of this marvelous app! God bless u lah! ❤️❤️❤️❤️❤️❤️❤️❤️❤️",5,Awesomeeeee!!,Efa Wahid,GrabFood
5070,2015-07-05 07:50:08,False,,My 1st time tryna use this grab a car service :),4,My 1st time,Lily Adali,GrabFood
5071,2015-03-05 23:59:17,False,,Awesome app! Saved me from tardiness many times,5,Awesome app!,HaizDisappointed,GrabFood
5072,2015-04-30 09:29:10,False,,Application is good to book the taxi. But app does it show accurate taxi location,3,Good app.,Pops riders,GrabFood
5073,2019-08-20 03:53:47,False,,i love grab app as almost everything necessary can be done using this app.,5,great app,JB Doguiles,GrabFood
5074,2015-02-06 00:01:04,False,,"Grab a cab, indicator showing cab in 4 mins away..but wait 10 mins.... No explanation and apologize. 
Delete the apps straightly after the ride.",1,"First time, and last time",qiqigal,GrabFood
5075,2014-03-07 08:33:51,False,,"The app is meant to send a activation SMS which it couldn't do rendering the app useless. There is a button to email support to activate, pressed that too and nothing happened.",1,Could not activate,Watertown Neighbour,GrabFood
5076,2020-07-22 07:37:31,False,"{'id': 16868562, 'body': ""That doesn't sound right! Please reach out to us via the Help Centre or our social media platforms so that we can investigate.\r\n"", 'modified': '2020-07-26T00:28:58Z'}","Drivers don’t know where to go, but Grab still charges “late charges”.  Shame!",1,Late charges are lame,AR888#,GrabFood
5077,2020-04-30 13:20:17,False,"{'id': 16127189, 'body': 'We apologize for this. Please send us your concern via the Help Centre or our social media platforms along with the details of your order, mobile number and email address. This will be handled with utmost priority. 🙏\r\n', 'modified': '2020-06-22T00:02:40Z'}","Ive ordered saba teriyaki but i ended up getting food from DIN TAI FUNG from Tampines Mall. Called the restaurant n clarify with them but they couldnt get hold onto the driver. 

The drivers sent the wrong order.",1,FooD delivered wrongly,Limchenyang,GrabFood
5078,2020-03-04 15:46:54,False,,My screen just hang on switching to driver mode.,1,Latest update buggy,keeptouch,GrabFood
5079,2020-02-25 00:43:26,False,,I have been keep submit. And it keep show unsuccessfully. And now halfway and it reset my phone.,1,It keep show review unsuccessfully,Baiah,GrabFood
5080,2019-06-23 09:51:45,False,,Fast and they deliver on time! 😊,5,Amazing!,ztarieme,GrabFood
5081,2019-07-11 13:23:31,False,,"After the update, unable to hitch. Please fix this issue! :(",1,Unable to hitch after update,JaMeDe,GrabFood
5082,2017-09-06 07:20:43,False,,"Grab App is ok,
Overall a good app for getting transportation.",5,Grab App,Cheapo79,GrabFood
5083,2019-05-29 04:07:49,False,,"UI design is the worst I have ever seen!
Too many times the order is not placed.",1,Food service is really really bad!,chickczzz,GrabFood
5084,2019-01-05 13:48:18,False,"{'id': 6764048, 'body': 'Hi there, that’s not the experience we want you to have. Possible to drop us a note on Facebook via m.me/Grab so that we can assist? Thank you!', 'modified': '2019-01-10T07:26:07Z'}","I am unable to register my yahoo emai address?  why is that? 
then how to register to grabfood?",1,unable to enter yahoo email address?,dominixxxxx,GrabFood
5085,2018-11-18 17:09:42,False,"{'id': 6032321, 'body': 'Hey Linnn_, sorry for the unpleasant experience. Can you write in to us via Facebook/Twitter so that we can assist you further? Thank you!', 'modified': '2018-11-21T01:56:42Z'}",I’ve keyed in my verification number several times but it stated that it has an error. What kind of lousy app is this?!,1,Unable to use the app,linnn_,GrabFood
5086,2018-10-10 03:30:02,False,"{'id': 5448134, 'body': 'Hey Silent Thoughts, can you drop us a message via Facebook PM or Twitter DM so that we can assist you better? Thanks!', 'modified': '2018-10-10T23:52:32Z'}",My grab account has been suspended. Multiple appeal request ended with no response and the credit is my grab account was not refunded,1,Account suspended,Silent Thoughts,GrabFood
5087,2018-09-24 15:21:34,False,"{'id': 5215567, 'body': 'Hi there! Please reach out to us via the help center so that we can assist!', 'modified': '2018-09-25T07:39:12Z'}","I can’t get to book grabhitch as it keep showing “Something’s went wrong!please try again “
So inconvenient",1,Can’t get to book grab hitch,Stupidddddddd timeline,GrabFood
5088,2018-09-23 14:49:25,False,"{'id': 5190096, 'body': 'Hey there! Sorry to hear that. Do reach out to us via our in-app/online Help Centre so that we can look into it.', 'modified': '2018-09-24T04:42:10Z'}",Increased in drivers stating status as arrived when they're still like 5 mins away. WTS!,2,Annoying!,FrustratedUserMax,GrabFood
